ANO,RA,IDADE,GENERO,ANO_INGRESSO,FASE,IAN,IDA,IEG,IAA,IPS,IPP,IPV,ATINGIU_PV,INDE,PEDRA,DEFASAGEM
2024,RA-497,15,Feminino,2021,2B,5.0,1.0,6.095238095,7.502,5.63,5.625,3.506666667,,4.4960809524,Quartzo,-1
2024,RA-1457,12,Feminino,2024,2B,5.0,2.75,8.0357142855,3.498,7.51,7.291666667,7.663333333,,6.0197761904,Agata,-1
2024,RA-688,11,Masculino,2022,2B,10.0,7.5,10.0,9.502,8.13,8.333333333,9.45,,8.986533333300002,Topázio,0
2024,RA-696,10,Feminino,2021,2B,10.0,5.25,7.845238095,7.418,7.51,7.708333333,8.0,,7.482680952299999,Ametista,0
2024,RA-1458,12,Feminino,2024,2B,5.0,3.25,7.280701754500001,8.751,7.51,6.041666667,5.213333333,,5.879073684200001,Quartzo,-1
2024,RA-1034,11,Masculino,2023,2B,10.0,7.5,8.0833333335,7.502,7.51,7.708333333,8.223333333,,8.0333666666,Topázio,0
2024,RA-491,12,Masculino,2022,2B,5.0,5.25,9.011904762,7.502,7.51,7.083333333,7.166666667,,6.995247619100001,Agata,-1
2024,RA-1027,11,Feminino,2023,2B,10.0,5.25,10.0,9.502,7.51,7.916666667,8.39,,8.220866666700001,Topázio,0
2024,RA-1023,10,Feminino,2023,2B,10.0,9.5,9.511904762,9.502,9.375,8.958333333,9.563333333,,9.498580952300001,Topázio,0
2024,RA-686,11,Feminino,2022,2C,10.0,7.25,8.7857142855,8.002,6.885,8.4375,7.503333333,,8.040259523700001,Topázio,0
2024,RA-480,12,Feminino,2021,2C,10.0,5.0,8.0714285715,6.25,7.51,7.8125,7.443333333,,7.260202380900001,Ametista,0
2024,RA-1459,12,Masculino,2024,2C,5.0,3.75,8.2976190475,8.002,7.51,7.5,7.273333333,,6.665390476100001,Agata,-1
2024,RA-1460,12,Masculino,2024,2C,10.0,3.25,7.460526316,9.502,7.51,6.875,6.27,,6.784805263200001,Agata,0
2024,RA-1017,12,Masculino,2023,2C,10.0,5.0,7.8095238095,9.502,6.26,7.1875,7.443333333,,7.345521428500001,Ametista,0
2024,RA-499,12,Masculino,2021,2C,10.0,4.75,9.0476190475,8.502,7.51,7.1875,7.5,,7.5794738095000005,Ametista,0
2024,RA-514,11,Feminino,2022,2C,10.0,3.0,7.595238095,9.002,4.385,5.625,5.996666667,,6.219580952400001,Agata,0
2024,RA-1461,12,Feminino,2024,2C,5.0,2.75,9.273809524,10.002,7.51,7.5,7.33,,6.871961904800001,Agata,-1
2024,RA-1462,13,Feminino,2024,2D,5.0,6.5,10.0,8.502,7.51,8.125,7.053333333,,7.6243666666,Ametista,-1
2024,RA-1463,12,Masculino,2024,2D,10.0,10.0,9.722222222,8.502,7.51,9.0625,8.113333333,,9.074561111000001,Topázio,0
2024,RA-1464,13,Feminino,2024,2D,5.0,6.25,7.794871795,8.002,7.51,9.0625,7.61,,7.288424359,Ametista,-1
2024,RA-687,11,Masculino,2022,2D,10.0,7.25,9.2355889725,7.502,7.51,8.75,8.003333333,,8.2739844611,Topázio,0
2024,RA-1030,12,Masculino,2023,2D,10.0,8.0,8.28320802,7.418,4.385,7.8125,7.61,,7.7401916040000005,Ametista,0
2024,RA-1465,12,Masculino,2024,2D,5.0,5.75,8.75,7.418,7.51,8.75,7.833333333,,7.3344666666,Ametista,-1
2024,RA-522,11,Masculino,2021,2D,10.0,9.0,9.523809524,8.002,7.51,8.4375,7.89,,8.6777119048,Topázio,0
2024,RA-501,11,Masculino,2021,2D,10.0,8.75,7.9949874685,7.002,7.51,8.4375,8.17,,8.2779474937,Topázio,0
2024,RA-1466,12,Masculino,2024,2D,10.0,7.5,7.380952381,10.002,7.51,8.75,8.056666667,,8.213723809600001,Topázio,0
2024,RA-502,10,Feminino,2021,2D,10.0,8.0,9.761904762,9.002,3.755,9.0625,8.84,,8.5023309524,Topázio,0
2024,RA-1467,12,Masculino,2024,2D,10.0,9.25,9.022556391,9.002,7.51,8.75,8.28,,8.836711278200001,Topázio,0
2024,RA-1468,12,Feminino,2024,2D,10.0,7.0,8.972431078,8.502,7.51,8.4375,7.443333333,,8.1281028822,Topázio,0
2024,RA-527,11,Feminino,2022,2D,10.0,6.0,10.0,9.002,7.51,8.125,7.383333333,,8.1403666666,Topázio,0
2024,RA-1469,13,Masculino,2024,2D,5.0,4.75,9.4444444445,8.502,7.51,8.75,8.223333333,,7.459755555500001,Ametista,-1
2024,RA-1470,12,Feminino,2024,2G,5.0,5.0,6.35610766,8.002,6.26,6.875,5.4125,,5.967421532000001,Quartzo,-1
2024,RA-1471,13,Masculino,2024,2G,5.0,7.5,7.195652174,10.002,7.51,7.65625,7.2425,,7.404455434800001,Ametista,-1
2024,RA-710,12,Masculino,2021,2G,5.0,6.75,8.170995671,9.168,5.625,7.65625,6.5375,,7.0366241342,Ametista,-1
2024,RA-1472,11,Masculino,2022,2G,10.0,8.75,10.0,8.502,7.51,7.96875,8.1275,,8.773575000000001,Topázio,0
2024,RA-837,10,Masculino,2022,2G,10.0,6.75,9.782608695499999,7.502,6.885,7.03125,7.5825,,7.9648467391,Ametista,0
2024,RA-549,12,Masculino,2021,2G,5.0,5.75,7.204968943999999,10.002,6.255,6.40625,5.9125,,6.5398187888,Agata,-1
2024,RA-571,13,Feminino,2021,2G,5.0,5.25,8.695652174,7.002,4.375,7.03125,5.8325,,6.2964554347999995,Agata,-1
2024,RA-731,12,Feminino,2021,2G,5.0,2.5,4.188311688500001,9.502,4.375,5.78125,4.835,,4.7704873377000006,Quartzo,-1
2024,RA-706,11,Feminino,2021,2G,10.0,3.25,7.1428571430000005,0.0,6.26,7.65625,7.0,,5.8701964286,Quartzo,0
2024,RA-707,12,Feminino,2021,2G,5.0,6.5,7.7236842105,7.917,4.375,6.40625,6.415,,6.4975618421000005,Agata,-1
2024,RA-1044,11,Feminino,2023,2G,10.0,7.0,9.523809524,7.502,7.51,7.1875,7.21,,7.966711904800001,Ametista,0
2024,RA-1054,13,Masculino,2023,2G,5.0,6.25,7.3291925465,9.502,7.51,7.1875,6.75,,6.985788509300001,Agata,-1
2024,RA-721,10,Feminino,2021,2G,10.0,8.25,9.544513457499999,9.002,8.135,8.75,8.755,,8.8986026915,Topázio,0
2024,RA-1473,13,Masculino,2024,2G,5.0,5.25,8.4368530025,9.502,5.625,6.5625,6.415,,6.689320600500001,Agata,-1
2024,RA-735,12,Feminino,2021,2H,5.0,8.0,9.782608695499999,8.002,6.255,7.65625,7.705,,7.7888467391,Ametista,-1
2024,RA-712,13,Masculino,2021,2H,5.0,6.75,5.983436853,7.502,5.625,6.5625,6.04,,6.2236373706000006,Agata,-1
2024,RA-1103,11,Masculino,2023,2H,10.0,7.25,7.763975155000001,8.502,7.51,7.5,7.54,,7.861995031000001,Ametista,0
2024,RA-570,12,Feminino,2021,2H,5.0,6.75,8.0020703935,8.002,5.625,7.1875,6.4075,,6.8133640787,Agata,-1
2024,RA-713,11,Masculino,2021,2H,10.0,6.75,7.525879916999999,8.002,7.51,7.03125,6.79,,7.467500983400001,Ametista,0
2024,RA-714,13,Masculino,2021,2H,5.0,4.0,6.873706004,0.0,6.255,7.65625,6.9975,,5.4653662008,Quartzo,-1
2024,RA-737,11,Feminino,2022,2H,10.0,9.25,8.6542443065,8.502,6.885,7.5,8.0,,8.4695488613,Topázio,0
2024,RA-1474,11,Feminino,2024,2H,10.0,7.5,7.960662526,8.002,5.625,6.71875,6.2875,,7.384207505200001,Ametista,0
2024,RA-1036,12,Feminino,2023,2H,10.0,7.0,9.0890269155,10.002,7.51,7.65625,7.7475,,8.2841303831,Topázio,0
2024,RA-576,12,Feminino,2022,2H,10.0,9.25,10.0,8.502,7.51,7.8125,8.4975,,8.93195,Topázio,0
2024,RA-577,12,Feminino,2022,2H,5.0,8.0,5.7660455485,8.502,5.625,6.5625,6.535,,6.629159109700001,Agata,-1
2024,RA-580,12,Feminino,2021,2H,5.0,9.25,8.871635610999999,9.002,7.51,7.03125,7.2475,,7.9281521222,Ametista,-1
2024,RA-581,12,Masculino,2021,2H,5.0,8.75,8.198757764,7.418,5.625,6.5625,6.165,,7.0833015528,Ametista,-1
2024,RA-841,12,Masculino,2022,2H,5.0,3.25,6.3272311215000006,10.002,7.51,7.03125,5.83,,6.035771224300001,Agata,-1
2024,RA-730,11,Feminino,2021,2I,10.0,9.5,7.152777778,8.002,6.885,9.166666667,8.666666667,,8.469255555700002,Topázio,0
2024,RA-855,10,Feminino,2022,2I,10.0,8.5,10.0,9.002,7.51,7.5,7.386666667,,8.578533333400001,Topázio,0
2024,RA-820,11,Masculino,2022,2I,10.0,6.25,6.573529412,10.002,7.51,8.333333333,6.386666667,,7.426572549100001,Ametista,0
2024,RA-715,11,Feminino,2022,2I,10.0,2.75,5.250626566499999,9.002,3.755,5.0,4.67,,5.3098253133,Quartzo,0
2024,RA-1038,11,Feminino,2023,2I,10.0,8.5,7.5438596495,8.002,7.51,7.5,7.273333333,,7.9646385965,Ametista,0
2024,RA-1475,10,Feminino,2024,2I,10.0,5.0,8.070175439,9.002,7.51,7.5,6.993333333,,7.413901754400001,Ametista,0
2024,RA-1039,13,Masculino,2023,2I,5.0,7.25,9.722222222,8.002,7.51,7.5,6.77,,7.549644444400001,Ametista,-1
2024,RA-745,11,Masculino,2021,2I,10.0,8.5,10.0,9.002,6.26,7.5,8.17,,8.6102,Topázio,0
2024,RA-718,10,Feminino,2022,2I,10.0,9.5,9.5138888885,10.002,5.635,7.5,7.946666667,,8.705811111100001,Topázio,1
2024,RA-1040,12,Masculino,2023,2I,5.0,8.25,8.5416666665,9.502,7.51,7.5,7.273333333,,7.764199999900001,Ametista,-1
2024,RA-746,10,Masculino,2022,2I,10.0,8.0,7.4305555555,8.502,7.51,7.5,7.33,,7.903311111100001,Ametista,0
2024,RA-1069,12,Masculino,2023,2K,10.0,6.25,7.0760869565,9.002,7.51,8.125,7.75,,7.678917391300001,Ametista,0
2024,RA-1476,11,Feminino,2024,2K,10.0,8.5,10.0,9.502,5.635,8.4375,8.7525,,8.80795,Topázio,0
2024,RA-827,12,Feminino,2022,2K,10.0,7.25,9.782608695499999,10.002,5.01,7.65625,7.875,,8.2483467391,Topázio,0
2024,RA-1477,11,Masculino,2024,2K,10.0,5.0,8.010869565,8.002,7.51,6.40625,6.2875,,7.0514989130000005,Ametista,0
2024,RA-762,14,Masculino,2022,2K,5.0,3.75,6.4239130435,10.002,6.26,6.5625,5.7525,,5.9677326087,Quartzo,-2
2024,RA-778,11,Feminino,2021,2K,10.0,7.0,8.1235697945,10.002,7.51,7.5,7.7475,,8.0754139589,Topázio,0
2024,RA-591,13,Masculino,2021,2K,5.0,7.5,7.913043478500001,7.418,6.255,5.78125,6.54,,6.8360336957,Agata,-1
2024,RA-1478,11,Masculino,2024,2K,10.0,4.25,6.666666667,8.002,6.255,6.875,7.1225,,6.7210333334,Agata,0
2024,RA-829,10,Feminino,2022,2K,10.0,8.0,9.75,9.502,9.38,8.90625,9.215,,9.171825000000002,Topázio,1
2024,RA-1479,12,Masculino,2024,2K,10.0,4.25,6.1965811965,8.502,7.51,7.1875,6.0325,,6.615766239300001,Agata,0
2024,RA-1480,12,Masculino,2024,2K,5.0,5.5,8.875,8.502,7.51,7.1875,6.9975,,7.09445,Ametista,-1
2024,RA-438,12,Masculino,2022,2K,5.0,8.25,8.6630434785,9.168,7.51,7.96875,7.915,,7.930283695700001,Ametista,-1
2024,RA-607,12,Masculino,2022,2K,10.0,7.0,7.4782608695,8.502,7.51,7.1875,7.165,,7.6486021739000005,Ametista,0
2024,RA-1481,12,Feminino,2024,2K,5.0,4.75,8.782608695499999,8.502,7.51,6.875,6.8275,,6.860721739100001,Agata,-1
2024,RA-1482,14,Masculino,2024,2K,5.0,0.0,5.0,8.502,7.51,7.5,6.8725,,5.2257,Quartzo,-1
2024,RA-1483,11,Masculino,2024,2K,10.0,6.5,7.913043478500001,9.502,7.51,5.78125,5.7475,,7.311433695700001,Ametista,0
2024,RA-1484,14,Feminino,2024,2L,5.0,7.0,10.0,9.002,6.26,7.5,7.89,,7.754200000000001,Ametista,-1
2024,RA-1485,13,Masculino,2024,2L,5.0,5.0,7.7432712215,9.002,5.625,7.5,7.386666667,,6.7386875776999995,Agata,-1
2024,RA-1486,11,Masculino,2024,2L,10.0,5.75,5.431372549,8.002,6.26,7.916666667,7.056666667,,6.865474509900001,Agata,0
2024,RA-597,11,Masculino,2022,2L,10.0,6.0,9.3271221535,9.002,7.51,7.5,6.883333333,,7.843291097300001,Ametista,0
2024,RA-624,12,Masculino,2022,2L,10.0,4.0,8.219461698,8.002,7.51,7.916666667,7.213333333,,7.229425672900001,Ametista,0
2024,RA-1487,13,Feminino,2024,2L,5.0,8.25,9.5652173915,10.002,6.26,7.708333333,7.833333333,,8.0267434782,Topázio,-1
2024,RA-1488,11,Feminino,2024,2L,10.0,3.5,7.111801242,8.002,7.51,7.5,6.716666667,,6.7668935818000016,Agata,0
2024,RA-1489,12,Masculino,2024,2L,5.0,5.0,5.793478261000001,9.002,6.26,6.666666667,5.663333333,,5.9842289855000015,Quartzo,-1
2024,RA-600,11,Feminino,2021,2L,10.0,7.5,8.010869565,8.002,7.51,7.5,7.22,,7.847373913,Ametista,0
2024,RA-663,12,Masculino,2022,2L,5.0,6.5,7.0910973085,8.502,5.625,6.875,6.89,,6.696419461700001,Agata,-1
2024,RA-1490,12,Feminino,2024,2L,5.0,7.75,9.5652173915,8.502,6.26,6.666666667,6.333333333,,7.3725768116,Ametista,-1
2024,RA-1491,12,Masculino,2024,2L,10.0,6.5,6.25,9.002,7.51,7.5,7.78,,7.5072,Ametista,0
2024,RA-1066,11,Feminino,2023,2L,10.0,7.25,8.3954451345,9.502,6.26,7.5,7.386666667,,7.9326223603,Ametista,0
2024,RA-630,11,Masculino,2022,2L,10.0,5.75,8.4782608695,0.0,7.51,7.5,7.666666667,,6.879985507300001,Agata,0
2024,RA-1492,9,Masculino,2024,2L,10.0,8.0,8.8141025645,8.002,7.51,8.75,8.45,,8.479020512900002,Topázio,1
2024,RA-834,11,Masculino,2022,2L,10.0,8.75,9.109730849,8.002,6.26,7.708333333,8.723333333,,8.513646169700001,Topázio,0
2024,RA-784,11,Feminino,2022,2M,10.0,8.75,9.7727272725,8.002,5.635,9.375,9.4,,8.8857454545,Topázio,0
2024,RA-1059,11,Masculino,2023,2M,10.0,7.5,10.0,8.002,6.26,9.0625,9.23,,8.678450000000002,Topázio,0
2024,RA-612,12,Feminino,2021,2M,10.0,9.75,9.5454545455,8.002,6.26,9.6875,9.4,,9.134040909100001,Topázio,0
2024,RA-1060,12,Masculino,2023,2M,10.0,3.25,6.0,9.585,6.26,7.8125,6.163333333,,6.448416666600001,Agata,0
2024,RA-761,11,Masculino,2022,2M,10.0,7.25,8.8636363635,8.502,6.26,8.75,8.003333333,,8.174593939300001,Topázio,0
2024,RA-1493,12,Masculino,2024,2M,5.0,4.0,7.8468899525,8.502,7.51,7.1875,5.946666667,,6.378661323900001,Agata,-1
2024,RA-665,12,Feminino,2022,2M,5.0,4.75,5.068181818,8.334,5.63,7.5,5.443333333,,5.698703030200001,Quartzo,-1
2024,RA-1115,12,Feminino,2023,2M,10.0,6.25,4.2676767675,8.002,7.51,7.5,5.826666667,,6.570068686900001,Agata,0
2024,RA-1061,11,Masculino,2023,2M,10.0,8.5,10.0,8.502,6.26,8.4375,8.73,,8.76595,Topázio,0
2024,RA-1494,11,Feminino,2024,2M,10.0,4.25,6.7794117645,0.0,7.51,7.5,5.84,,5.8748823529,Quartzo,0
2024,RA-1495,11,Feminino,2021,2M,10.0,8.25,8.318181818,9.002,7.51,8.75,8.223333333,,8.4845030302,Topázio,0
2024,RA-606,11,Masculino,2022,2M,10.0,3.25,7.6136363634999995,8.502,6.885,8.125,5.606666667,,6.645260606100001,Agata,0
2024,RA-594,12,Masculino,2022,2M,10.0,7.0,5.75,6.918,6.26,8.125,6.053333333,,6.890966666600001,Agata,0
2024,RA-1496,12,Feminino,2024,2M,10.0,4.25,5.714285714500001,9.002,7.51,7.8125,6.773333333,,6.7799738095,Agata,0
2024,RA-1497,12,Feminino,2024,2M,10.0,2.0,5.0227272725,0.0,7.51,6.875,6.996666667,,5.2423787879,Quartzo,0
2024,RA-1498,13,Feminino,2024,2M,5.0,7.0,7.840909091,8.502,7.51,8.125,6.33,,7.147881818200001,Ametista,-1
2024,RA-1499,12,Feminino,2024,2N,10.0,6.5,9.25,8.418,6.885,8.125,7.11,,7.914800000000001,Ametista,0
2024,RA-788,10,Masculino,2021,2N,10.0,5.75,9.519450801,8.418,6.26,8.4375,7.783333333,,7.9221068268,Ametista,0
2024,RA-1500,11,Masculino,2024,2N,10.0,3.5,8.3333333335,9.502,6.885,8.4375,7.556666667,,7.360450000100002,Ametista,0
2024,RA-777,10,Feminino,2022,2N,10.0,4.5,8.7757437075,8.002,7.51,8.125,7.723333333,,7.563515408100001,Ametista,0
2024,RA-1063,12,Masculino,2023,2N,5.0,7.75,9.75,5.25,7.51,7.8125,6.11,,7.279250000000001,Ametista,-1
2024,RA-664,12,Feminino,2022,2N,10.0,5.75,6.7734553775,9.002,7.51,8.125,7.666666667,,7.5017244089,Ametista,0
2024,RA-1501,11,Feminino,2024,2N,10.0,5.0,10.0,9.502,7.51,8.4375,7.5,,8.04495,Topázio,0
2024,RA-764,10,Masculino,2022,2N,10.0,6.0,7.8804347825,8.002,7.51,8.4375,8.336666667,,7.838370289900001,Ametista,0
2024,RA-1064,11,Masculino,2023,2N,10.0,8.5,9.7368421055,9.502,7.51,8.75,8.783333333,,8.9802350877,Topázio,0
2024,RA-1065,11,Feminino,2023,2N,10.0,9.25,8.8152173915,9.502,6.26,9.0625,8.84,,8.8634934783,Topázio,0
2024,RA-1502,12,Feminino,2024,2N,5.0,5.25,7.628205128,8.002,7.51,7.8125,7.39,,6.886091025600001,Agata,-1
2024,RA-781,11,Feminino,2021,2N,10.0,7.25,9.75,8.002,7.51,8.4375,8.506666667,,8.496283333400001,Topázio,0
2024,RA-608,11,Masculino,2022,2N,10.0,4.25,3.054347826,9.002,6.885,7.1875,5.053333333,,5.778986231800001,Quartzo,0
2024,RA-796,12,Feminino,2022,2P,5.0,5.25,8.2212885155,8.502,7.51,7.916666667,7.326666667,,7.052457703200001,Ametista,-1
2024,RA-797,12,Masculino,2021,2P,5.0,7.25,4.840909091,9.168,7.51,6.666666667,6.723333333,,6.597315151500001,Agata,-1
2024,RA-636,12,Masculino,2022,2P,10.0,5.25,4.9043062200000005,8.002,7.51,6.875,5.553333333,,6.3802279106,Agata,0
2024,RA-1140,12,Feminino,2023,2P,10.0,7.0,6.112440191499999,6.834,7.51,8.125,7.39,,7.3473880383,Ametista,0
2024,RA-1503,13,Feminino,2024,2P,5.0,2.75,10.0,7.502,7.51,8.958333333,7.723333333,,6.991699999900001,Agata,-1
2024,RA-814,11,Masculino,2022,2P,10.0,7.5,9.090909091,7.418,7.51,7.5,7.053333333,,7.971648484800001,Ametista,0
2024,RA-637,12,Feminino,2021,2P,10.0,7.75,6.2272727275,7.502,7.51,8.333333333,7.776666667,,7.6853212122,Ametista,0
2024,RA-652,11,Feminino,2022,2P,10.0,5.5,6.931818182000001,8.002,7.51,7.916666667,7.663333333,,7.361896969700001,Ametista,0
2024,RA-816,11,Feminino,2022,2P,10.0,9.25,9.7727272725,7.002,7.51,9.166666667,8.786666667,,8.929745454599999,Topázio,0
2024,RA-1504,12,Feminino,2024,2P,5.0,6.75,4.6136363634999995,7.5,5.63,5.833333333,6.94,,6.057060605999999,Agata,-1
2024,RA-638,11,Feminino,2021,2P,10.0,5.0,5.7272727275,8.502,7.51,8.125,5.936666667,,6.7464878789,Agata,0
2024,RA-1505,13,Masculino,2024,2P,5.0,3.75,7.5252525255,9.502,7.51,8.75,6.943333333,,6.7199171717,Agata,-1
2024,RA-643,12,Masculino,2022,2P,5.0,4.5,6.8660287085,9.002,7.51,8.125,5.826666667,,6.402239075100001,Agata,-1
2024,RA-645,12,Feminino,2022,2P,10.0,5.25,8.3863636365,7.418,7.51,7.708333333,7.556666667,,7.502239394,Ametista,0
2024,RA-1068,11,Masculino,2023,2R,10.0,9.5,9.068181818,9.502,7.51,8.541666667,8.73,,9.0150030303,Topázio,0
2024,RA-798,12,Masculino,2022,2R,5.0,4.75,3.5064935065,6.834,7.51,5.0,2.943333333,,4.6743653679,Quartzo,-1
2024,RA-799,11,Feminino,2022,2R,10.0,5.25,9.090909091,7.918,7.51,7.916666667,7.5,,7.702648484900001,Ametista,0
2024,RA-1506,11,Feminino,2024,2R,10.0,3.5,8.3874458875,8.002,7.51,6.458333333,7.886666667,,7.151855844200001,Ametista,0
2024,RA-802,11,Masculino,2021,2R,10.0,8.75,7.012987013,7.502,7.51,8.333333333,6.723333333,,7.8317974024999994,Ametista,0
2024,RA-1507,12,Masculino,2024,2R,5.0,5.0,4.448051948,6.918,7.51,4.583333333,3.776666667,,5.046077056300001,Quartzo,-1
2024,RA-1071,12,Masculino,2023,2R,5.0,4.5,4.188311688500001,8.002,7.51,4.166666667,2.996666667,,4.8048623378,Quartzo,-1
2024,RA-1508,10,Feminino,2024,2R,10.0,9.25,7.2294372295,7.502,7.51,7.5,8.166666667,,8.1804207793,Topázio,0
2024,RA-1509,11,Masculino,2024,2R,10.0,7.5,6.5151515155,8.502,7.51,6.666666667,7.446666667,,7.560230303200001,Ametista,0
2024,RA-1510,11,Feminino,2024,2R,10.0,10.0,9.7727272725,10.002,7.51,9.583333333,9.003333333,,9.464745454400001,Topázio,0
2024,RA-785,11,Feminino,2022,2U,10.0,9.0,10.0,9.502,7.51,8.75,8.893333333,,9.1548666666,Topázio,0
2024,RA-1511,11,Feminino,2024,2U,10.0,8.75,9.3271221535,10.002,7.51,8.4375,8.556666667,,8.9217077641,Topázio,0
2024,RA-752,12,Feminino,2022,2U,5.0,5.75,7.525879916999999,9.502,7.51,5.9375,5.613333333,,6.57279265,Agata,-1
2024,RA-790,13,Masculino,2022,2U,5.0,6.75,6.811594203,7.502,7.51,7.1875,6.883333333,,6.8089355072,Agata,-1
2024,RA-590,12,Feminino,2021,2U,5.0,4.0,8.457556936,8.002,6.26,7.5,7.723333333,,6.712378053800001,Agata,-1
2024,RA-1512,10,Feminino,2024,2U,10.0,5.5,10.0,9.502,7.51,7.8125,7.61,,8.10445,Topázio,0
2024,RA-472,14,Feminino,2022,2U,5.0,6.25,7.48447205,7.502,7.51,6.25,6.333333333,,6.6397610766,Agata,-1
2024,RA-628,13,Masculino,2022,2U,5.0,9.0,10.0,9.002,7.51,7.1875,7.833333333,,8.2366166666,Topázio,-1
2024,RA-1513,12,Feminino,2024,2U,5.0,3.75,7.5252525255,8.502,7.51,7.5,7.223333333,,6.5509171717,Agata,-1
2024,RA-1514,12,Feminino,2024,2U,10.0,5.5,7.979797980000001,9.002,7.51,7.1875,7.273333333,,7.520576262600001,Ametista,0
2024,RA-629,11,Feminino,2022,2U,10.0,6.0,9.523809524,10.002,7.51,7.5,7.276666667,,8.061295238200001,Topázio,0
2024,RA-832,11,Masculino,2022,2U,10.0,8.0,8.695652174,9.002,7.51,7.5,7.5,,8.2403304348,Topázio,0
2024,RA-1515,12,Feminino,2024,2U,5.0,3.5,6.6666666665,6.418,6.255,6.875,6.72,,5.832133333300001,Quartzo,-1
2024,RA-833,11,Masculino,2022,2U,10.0,8.0,9.3271221535,9.002,7.51,8.125,7.946666667,,8.5184577641,Topázio,0
2024,RA-819,10,Masculino,2022,2U,10.0,9.0,7.784679089,10.002,7.51,8.4375,8.503333333,,8.652552484400001,Topázio,1
2024,RA-1073,13,Feminino,2022,3A,10.0,6.5,6.370972886666667,9.168,7.5,6.875,5.7875,,7.0859945773333335,Ametista,0
2024,RA-494,13,Feminino,2022,3A,10.0,6.333333333333333,7.329323308333333,7.5,8.755,7.8125,8.915,,7.922281328333334,Ametista,0
2024,RA-484,13,Masculino,2022,3A,10.0,0.0,3.9141382866666667,8.334,2.51,3.4375,3.1225,,3.8354776573333336,Quartzo,0
2024,RA-496,13,Masculino,2021,3A,10.0,5.666666666666667,5.315995871999999,10.002,6.255,6.71875,6.1625,,6.726607507733334,Agata,0
2024,RA-1516,13,Feminino,2024,3A,10.0,4.666666666666667,5.404288499000001,9.585,9.38,7.96875,7.5475,,7.217066033133334,Ametista,3
2024,RA-1143,16,Feminino,2021,3A,2.5,3.1666666666666665,5.201336675,9.585,9.38,7.03125,6.79,,5.881225668333334,Quartzo,-3
2024,RA-1517,15,Masculino,2024,3A,5.0,4.666666666666667,4.305555555666667,9.168,9.38,7.5,6.7075,,6.240744444466667,Agata,-1
2024,RA-1518,15,Feminino,2022,3A,5.0,1.75,5.714285714333333,7.084,9.38,7.65625,6.5825,,5.721382142866666,Quartzo,-1
2024,RA-227,13,Masculino,2022,3A,10.0,6.5,8.097577276666668,9.585,9.38,7.5,7.54,,8.074015455333335,Topázio,0
2024,RA-487,12,Feminino,2021,3A,10.0,9.666666666666666,9.441269841333334,9.168,9.38,9.0625,9.1725,,9.4171373016,Topázio,0
2024,RA-1076,13,Feminino,2021,3A,10.0,6.333333333333333,7.777033492666668,8.334,8.125,7.03125,6.5425,,7.479598365200001,Ametista,0
2024,RA-1084,12,Feminino,2023,3A,10.0,3.6666666666666665,7.705263158,8.751,5.63,7.03125,7.4575,,6.9071109649333335,Agata,0
2024,RA-1519,15,Masculino,2024,3A,10.0,4.833333333333333,5.560902255666666,9.585,8.755,7.96875,7.5025,,7.210222117800001,Ametista,3
2024,RA-490,12,Feminino,2022,3A,10.0,6.166666666666667,5.5110047846666665,9.168,8.755,7.8125,7.295,,7.368084290266667,Ametista,1
2024,RA-346,12,Masculino,2022,3A,10.0,6.166666666666667,9.149206349333333,10.002,2.51,7.96875,8.2525,,7.761749603200001,Ametista,0
2024,RA-546,13,Feminino,2021,3B,10.0,4.666666666666667,3.7838383836666662,5.832,8.135,5.15625,5.5,,5.702426010066667,Quartzo,0
2024,RA-1087,13,Feminino,2023,3B,10.0,2.6666666666666665,8.393265993333333,7.917,8.755,7.1875,6.58,,6.913936532,Agata,0
2024,RA-493,11,Feminino,2021,3B,10.0,3.1666666666666665,8.933333333333334,10.002,10.0,7.03125,6.705,,7.4643250000000005,Ametista,1
2024,RA-1520,14,Feminino,2024,3B,5.0,3.75,9.060606060666666,8.334,8.75,7.65625,7.3325,,7.0026462121333335,Ametista,-1
2024,RA-1072,12,Masculino,2023,3B,10.0,8.166666666666666,5.627886710333333,8.751,8.755,7.96875,7.545,,7.8153856754,Ametista,0
2024,RA-1521,14,Feminino,2024,3B,5.0,3.1666666666666665,6.157902555,7.5,2.51,6.09375,5.4525,,5.065788844333333,Quartzo,-1
2024,RA-536,11,Feminino,2021,3B,10.0,5.5,9.109090909,8.334,8.135,7.1875,7.415,,7.7704681818,Ametista,1
2024,RA-1079,13,Masculino,2023,3B,10.0,6.333333333333333,4.516498316333333,7.5,2.51,4.21875,4.1625,,5.4253413299333335,Quartzo,0
2024,RA-331,14,Feminino,2021,3B,5.0,3.5,7.735353535333334,8.751,8.755,6.09375,5.62,,6.231045707066668,Agata,-1
2024,RA-1522,13,Masculino,2024,3B,10.0,7.0,10.0,8.751,9.38,6.875,7.1275,,8.3261,Topázio,0
2024,RA-1096,11,Feminino,2023,3B,10.0,8.5,9.866666666666667,9.168,8.755,9.0625,9.09,,9.189883333333334,Topázio,1
2024,RA-513,11,Masculino,2021,3B,10.0,7.666666666666667,8.831746031666666,10.002,8.135,9.0625,8.545,,8.728632539666668,Topázio,1
2024,RA-531,12,Masculino,2022,3B,10.0,6.666666666666667,9.803921568666667,9.168,4.38,7.96875,7.335,,7.9127926470666665,Ametista,0
